Name,UUID,Source,Target,Starttime,Endtime,Planned_Duration,Real_Duration,Status,Count_Subtasks,Count_Comments,Comment_Body,Edge_type
feature request - list of recently opened files - that are removable from the list,f375d90e-fd3e-45df-9e45-b463c742ea09,3486503,34676884,2018-08-27T20:43:18.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,1,I strongly support this.,COMMENT
[Suggestion] Add mint-looking dark theme to Xed,842a3f64-cb9a-4010-8ef1-02bcbabea94f,12682937,12682937,2018-07-27T00:00:01.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,1,"Updated theme, also started porting Atom's One Dark color theme. [tomorrow_xed_theme.tar.gz](https://github.com/linuxmint/xed/files/3947063/tomorrow_xed_theme.tar.gz)  ![Screenshot from 2019-12-10 22-48-10](https://user-images.githubusercontent.com/12682937/70567788-4899a400-1b9f-11ea-8f7e-87ee4ed92652.png) ![Screenshot from 2019-12-10 22-48-29](https://user-images.githubusercontent.com/12682937/70567789-49323a80-1b9f-11ea-9f19-5333c567e9ae.png)   ",COMMENT
Allow pkexec xed,af6ed83a-9a03-4de0-ac6d-1cc274fbdcc3,10137,35854226,2018-07-16T20:54:26.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,1,"Thanks, goebbe, for the file - it will be handy for me.",COMMENT
Pressing Ctrl key spike up CPU load,e2c1ceab-be57-4433-99c2-3753bb602f74,20264855,20264855,2018-07-09T04:21:36.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,3,"[Issue remains, same machine] It's now xed - Version 2.0.2 on LM 19.1. And my graphics info had changed as follows:  Device-1: Intel HD Graphics 530 driver: i915 v: kernel  Device-2: NVIDIA GM107M [GeForce GTX 960M] driver: nvidia v: 390.77  Display: x11 server: X.Org 1.19.6 driver: modesetting,nvidia unloaded: fbdev,nouveau,vesa  resolution: 1920x1080~60Hz  OpenGL: renderer: GeForce GTX 960M/PCIe/SSE2 v: 4.6.0 NVIDIA 390.77 ",COMMENT
Pressing Ctrl key spike up CPU load,64462fcf-b0e4-4127-b6fe-2da39a6bc7c1,4397312,20264855,2018-07-09T04:21:36.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,3,@ttjimera are you still experiencing this issue?,COMMENT
Pressing Ctrl key spike up CPU load,612a273f-7369-4219-b21a-9c7ec2227fd3,20264855,20264855,2018-07-09T04:21:36.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,3,I just checked (I have switched to another text editor since) and the same problem is still there.,COMMENT
First xed admin:// requires password to be entered twice,a7166f43-5105-43a7-934e-a49b052cf6af,4397312,21488893,2018-07-06T15:03:04.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,1,Linux Mint 19.2 xed v2.2.3  I was able to reproduce this issue.,COMMENT
Restoring open tabs between xed sessions,d8021d02-5ef9-47f8-a261-f9e775a197c5,30041840,37563017,2018-05-11T06:08:38.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,2,"HI, I would also like to keep the files open, even those NOT SAVED ... ",COMMENT
Restoring open tabs between xed sessions,5b48e267-487b-496f-a9a8-f0991707d8d8,24928585,37563017,2018-05-11T06:08:38.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,2,"Agreed. Remembering tabs is the only major thing missing from xed right now, at least given how I use it, which is mostly for sysadmin stuff. It's nice having the most commonly needed system files pop up by default every time I start geany. Something similar under xed would be awesome. I'm using version 1.8.2 under Mint 19.",COMMENT
Restoring open tabs between xed sessions,2c743ddd-bc86-44da-971c-86cb221865fa,41977288,37563017,2018-05-11T06:08:38.000+02:00,2019-12-15T11:52:00.000+01:00,,,open,,2,"Version 1.8.3 on Mint 19 here.  I concur. I'm migrating from Notepad++ on Windows and TextEdit on Mac OS and, both of which have this feature. While I'm still looking around at various text editor options, I'm pretty fond of the straightforwardness of xed thus far. The ability to reopen my files at application start would be great and move xed more into my regular rotation.",COMMENT
last line visibility,30be4128-3c67-45de-bd09-9bc2e76f2ebc,4397312,23329341,2018-03-17T23:27:27.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,1,Linux Mint 19.2 64bit xed v2.2.3  @fotoneex thanks for providing a test file. I was not able to reproduce the results. I can see all of line 36635. I resized the window several times and was still able to view all of the last line.,COMMENT
Feature Request: highlight selected word occurances,26b0845f-dafe-4d80-99a6-451bda646a3d,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,"I tried implementing this myself, but it turned out very difficult, because Xed code is almost entirely devoid of comments (see #252).  Can someone familiar with the Xed source code point me to some code/locations that can help me? Would it be easier to implement as plugin, or better to integrate with core code? Or perhaps implementation is so trivial that might less time consuming to implement this feature rather than comment code and/or to explain it to me? Can I assume the document gtk widget has a word occurrence highlight feature? I looked at the existing text search code, but it's hard to make sense of things without comments.  Suggestions are welcome.",COMMENT
Feature Request: highlight selected word occurances,ad4deaa7-9d63-45cf-9b0d-c7ccb15b3765,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,"By the way, for users in need of this feature, one could use Kate (or Kedit, a simpler version of Kate), which has this basic feature out-of-the-box.  Or alternatively, if you want something closer to Xed, install an older version of gedit, with another plugin providing word highlighting functionality: https://forums.linuxmint.com/viewtopic.php?t=227651 https://github.com/mmuell23/mmuell23/tree/master/gedittools  You can install gedit 2 safely alongside Xed. I did edit /usr/share/applications/gedit.desktop to change the name &quot;Text Editor&quot; to &quot;gedit&quot;, to avoid confusion with Xed. The &quot;Smart Highlight&quot; plugin I mentioned earlier does not work with gedit 2, so use &quot;gedittools&quot; instead.",COMMENT
Feature Request: highlight selected word occurances,a519ff47-17fa-4af2-8853-3b3123ce2d45,2989768,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,"From what I've noticed such a feature already exists in xed but has to be invoked manually. If you higlight a word and enter the search via ctrl+f or by clicking the search icon it highlights all the other occurrences by default.   It's not the same but pretty similar. Even if it doesn't suit your needs, you could have a look at the implementation of this feature - it might bring some inspiration.",COMMENT
Feature Request: highlight selected word occurances,0740c13a-39b1-4e91-8264-6062e3d70a11,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,"Yes, the gedit 2 plugin I referenced does exactly that, and I just happened to have implemented the exact same feature in another project this week. It should be fairly trivial (unless weird APIs or bugs get in the way...not uncommon).  But again, the Xed code is devoid of comments, so it's hard to even find the code related to regular search function, let alone plug in some code that piggy-backs on that. I believe the Mint maintainers ran some automated C reformatting scripts to clean up and re-structure the old gedit code when they forked Xed, but that's also wiped out a lot of (potentially) useful hints. That said (and having worked with decades old, incorrectly and outdated commented X11 and Gnome code), it may equally have been a good decision to lose the comments.  I'm just wishing for someone more intimate with the gedit/xed code to sprinkle a few comments here and there to get things started (and become more inviting to tinkering). For example a summary at the top of each source file which functionality can be found below would be a good start.",COMMENT
Feature Request: highlight selected word occurances,32c52194-8291-4120-9d35-a85305e42fa1,4095021,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,This is now implemented. Closing...,COMMENT
Feature Request: highlight selected word occurances,6a00c303-39ae-4fde-a652-0cf0fee5585b,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,"Great, many thanks!  @collinss: could you point me to the commit that implements this? I'm still interested in the code (as mentioned in #252), but I can't find it. According to comments on StackOverflow, Github strangely doesn't seem to have commit log feature that can show a SVN-style overview of recent commits.",COMMENT
Feature Request: highlight selected word occurances,00bc3415-1689-4644-9b30-3af2921b4722,4095021,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,"Hmm... I just reread your initial request, and apparently I misunderstood what you were asking for. Now I feel dumb. This feature actually hasn't been implemented. Reopening...",COMMENT
Feature Request: highlight selected word occurances,edb30972-b9d8-4635-afaf-4f4c62bd3ac0,6215449,6215449,2018-03-15T23:31:26.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,8,Oh bummer. But thanks anyway.,COMMENT
context menu leaves foreground black rectangle,82595e05-7a11-40ed-8b0c-f43ffc7f49e5,2231759,5819969,2018-02-28T05:45:23.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,3,You don't mention what Desktop environment you are running. I run Cinnamon and have never seen this issue.,COMMENT
context menu leaves foreground black rectangle,4a31ef01-b6f7-4e89-b363-6cb6b62110a4,5819969,5819969,2018-02-28T05:45:23.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,3,"sorry - i'm on mate also, i'm using the nouveau driver 1.0.12-1build2 if that can make any difference ",COMMENT
context menu leaves foreground black rectangle,ec8de75f-8cbb-4a68-b3d8-878cf24e2b19,4397312,5819969,2018-02-28T05:45:23.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,3,@chrisamow are you still experiencing this issue?,COMMENT
Highlight as you type in Find hangs Xed,1e76a8d6-5fa7-4851-b045-de5523669176,13907452,3799212,2018-01-17T10:58:12.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,"This bug makes using the search function unusable even for smaller files, like a 2 MB log file.",COMMENT
Highlight as you type in Find hangs Xed,fe407c72-07cd-4c1b-a9e4-e7962ee124a6,3799212,3799212,2018-01-17T10:58:12.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,The bug still persists in Mint 19.,COMMENT
Highlight as you type in Find hangs Xed,b839ce6e-780b-4d27-aa52-d8ca2f443c38,3799212,3799212,2018-01-17T10:58:12.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,Still running into this issue with latest Mint.,COMMENT
Highlight as you type in Find hangs Xed,63251336-795b-4773-9aae-3ac5efeedf08,3799212,3799212,2018-01-17T10:58:12.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,Still a problem in Mint 19.2.,COMMENT
Highlight as you type in Find hangs Xed,500379ae-3272-4035-8459-ab640c1181e0,4397312,3799212,2018-01-17T10:58:12.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,"Linux Mint 19.2 64bit xed v2.2.3  I'm not seeing any lag or noticing Xed hangs as the first letter is searched and found. ",COMMENT
Highlight as you type in Find hangs Xed,333047c7-641f-4d31-aa73-20e77ee04e7e,3799212,3799212,2018-01-17T10:58:12.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,"&gt; Linux Mint 19.2 64bit &gt; xed v2.2.3 &gt;  &gt; I'm not seeing any lag or noticing Xed hangs as the first letter is searched and found.  How big a file did you use? As another commenter suggested try with a 2Mb log file for example. ",COMMENT
"Use Ctrl-Tab and Ctrl-Shift-Tab to navigate between tabs, Ctrl-T to create new tab",5e86705a-9ded-4390-b4a6-cdc15caa0991,16303732,12874678,2018-01-13T21:11:42.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,good idea. Thanks.,COMMENT
"Use Ctrl-Tab and Ctrl-Shift-Tab to navigate between tabs, Ctrl-T to create new tab",d167dfc9-a5f2-4525-b6f0-cc3e1c7edd17,12682937,12874678,2018-01-13T21:11:42.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,"agree, this shortcuts are very useful.",COMMENT
"Use Ctrl-Tab and Ctrl-Shift-Tab to navigate between tabs, Ctrl-T to create new tab",b36d9280-f0a5-40e5-8143-b0d9bc0650db,30070187,12874678,2018-01-13T21:11:42.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,"Nowadays, we're so used to navigating tabs with Ctrl+(Shift)+Tab because of our heavy use of web browsers, that we miss this functionality in applications with tabs that do not provide it. I've been using those key combos, out of habit, in xed so much without the expected result, that I just now decided it was time to post a feature request for it. Looks like someone beat me to it by a couple of months. I'm somewhat surprised that, so far, the issue has only gotten three thumbs up.",COMMENT
"Use Ctrl-Tab and Ctrl-Shift-Tab to navigate between tabs, Ctrl-T to create new tab",e1ef1b29-bd42-4d18-ab26-29483a83f7b7,20516986,12874678,2018-01-13T21:11:42.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,It could be a very useful feature. Especially for people who mostly use the keyboard. It is very unexpected that this feature request is not popular...,COMMENT
"Use Ctrl-Tab and Ctrl-Shift-Tab to navigate between tabs, Ctrl-T to create new tab",25e7fdf3-409e-46be-8b9d-7cd14f16ad16,12874678,12874678,2018-01-13T21:11:42.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,"More surprising that it hasn't been added yet. I switched to sublime text since then, xed is lacking in basic  features that should be there.",COMMENT
"Use Ctrl-Tab and Ctrl-Shift-Tab to navigate between tabs, Ctrl-T to create new tab",ab508920-9cc6-4d6d-bf34-ec182a5692a9,3146494,12874678,2018-01-13T21:11:42.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,6,"&gt;     * Ctrl-Shift-W to undo closing of a tab (it currently closes all tabs, apparently, which is not what I expected) Just wanted to point out that this closes all tabs in a browser as well. You might be thinking of Ctrl-Shift-T. At least, that's how it's always been in Firefox. ",COMMENT
Real (hard) lines wrapping,42add76b-1e93-4d9c-bc92-f8acaeea847e,14296809,6018621,2018-01-12T17:07:01.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,1,"I would be really happy to see something like this in xed. However, I would prefer a shortcut where the selected text is hard re-wrapped according to the preference *Editor &gt; Display &gt; Right margin at column* `NNN`. If nothing is selected then the current paragraph should be re-wrapped. The re-wrapping works just like the console program `fmt -w NNN`.  &lt;sub&gt;I thought there was a plug-in which allowed you to send the selected text to custom shell scripts, but I cannot find it anymore. With this plug-in I could create at least the basic functionality of the desired shortcut myself.&lt;/sub&gt;  Why I prefer the shortcut over automatic wrapping: - Wrapping (parts of) an unwrapped file is easier. With automatic wrapping you have to type something in every line, delete that something, go to the next line and repeat. For re-wrapping short lines you also have to delete line breaks manually. - I often edit the same paragraph over and over. I think the continuous automatic wrapping would annoy me when editing. Wrapping the final version using the shortcut seems more pleasing to me.  Of course the best solution would be to have both: A shortcut for on-demand wrapping and a setting for automatic wrapping while typing.  -------  A big thank you to the authors for making xed! I really like the simplicity and desktop-agnosticism. ",COMMENT
Xed prevents system from suspending,727754d1-ebc8-411b-91d0-9f9472b38d2d,12819058,12682937,2017-12-29T02:59:37.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,1,"@vlad0337187, is this still an issue for you with Cinnamon 4.2 (xed 2.2.3)? ",COMMENT
Xed won't open new documents in existing editor window,d27acc1c-2076-45a7-9fff-61b4a00ff725,2231759,13141463,2017-12-11T22:43:27.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,4,I can't reproduce this on Ubuntu 18.04 with my dev branch. I'll have to retest later on Mint with xed 1.6,COMMENT
Xed won't open new documents in existing editor window,58d0219d-38e8-462b-82ae-a70d6cfe3438,13141463,13141463,2017-12-11T22:43:27.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,4,"Thank you. As I said in the original comment, it seemed as though it *was* opening documents in a new tab and then suddenly stopped.   I had been installing and uninstalling various packages around that time, but going back over my package manager's log, I don't see anything that would've caused that to change (and change in such a specific way).   There is no diagnostic output on stderr with the default debug settings.   Again, thanks for your help. Please let me know if there's anything I can do to help. ",COMMENT
Xed won't open new documents in existing editor window,84d544cc-04a1-463e-8e68-07dea97e9d0c,13141463,13141463,2017-12-11T22:43:27.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,4,"(When I say that installing/uninstalling things might have affected this, I mean that some gir package or something might have been uninstalled or something of the like, though again I didn't see anything obvious in the logs.)",COMMENT
Xed won't open new documents in existing editor window,d7d697ba-04bb-47de-b6c0-a025bacfc0bf,4397312,13141463,2017-12-11T22:43:27.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,4,Linux Mint 19.2 xed v2.2.3  I'm not able to reproduce this issue. Performing the **Steps to reproduce** opened the file up in a new tab.  @deadpixi are you still experiencing this issue?,COMMENT
Xed corrupts files by placing a linebreak at the end of file,cdfa8f35-3732-421d-896a-f9fb9ed1b28c,16303732,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,I just figured out that 'cat' (cat (GNU coreutils) 8.27) doesn't  have issues parsing files without ending line breaks.,COMMENT
Xed corrupts files by placing a linebreak at the end of file,f31060a2-e153-46b1-aba0-2ffdd3b2466e,16303732,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"in the Zealots good ol' emacs its an configurable option(guess we should do the same):  **Require Final Newline**     _Controls whether a final newline is ensured when the file is saved. Hide    The value is an association list that for each language mode specifies    the value to give to &lsquo;require-final-newline&rsquo; at mode initialization;    see that variable for details about the value.  If a language isn&rsquo;t    present on the association list, CC Mode won&rsquo;t touch    &lsquo;require-final-newline&rsquo; in buffers for that language._",COMMENT
Xed corrupts files by placing a linebreak at the end of file,6e67d947-9a13-446a-abf5-eedbc8107458,781030,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"It's not a bug. Xed is a text editor. Text requires there to be a trailing newline at the end of the file, or many parsers will fail. Most text editors are happy to oblige and ensure there's a newline at the end.  If you want to edit binaries, a hex editor would be better suited.",COMMENT
Xed corrupts files by placing a linebreak at the end of file,b6af20b9-a166-485f-a648-87482f318850,6215449,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"@haarp: I strongly disagree.  All line breaks, other than the one forcibly and invisibly added at the end, are editable in gedit/xed. And certainly not 'most' text editors add this extra line break. None of the text editors I've used on Windows do this (Notepad, Notepad++, PNotepad), and even on Linux not all do this either, in fact I used some of these to remove these line-breaks. None of the major IDE's do this either (MS Visual Studio, Netbeans, etc). It is not 'normal' behavior at all.  It is ridiculous to suggest one has to resort to hex editing to remove this line-break, every time one saves a text file. There aren't even any good hex editors for Linux (wxHexEditor is reasonable though, I personally use HexWorkshop running under Wine).  If an 'expert' user is so inclined to require the ending line-break in his files, he can trivially add this himself: it is just one freaking keystroke!! But as long as the line-break is forced on the user, one has to resort to far more time consuming efforts to remove it (hex editing, installing a second text editor). The solution IMO is plain as day: disable this default behavior, perhaps add a preferences option, or simply leave it to user to hit the 'enter key' to manually add the line-break.  I've written a few text editors and complex text parsers myself, and it is absolutely trivial to handle EOF cases. I would not trust any tools that struggle with this. And as dodona2 commented, it appears the issue with 'cat' has been fixed by now anyway, so this lame workaround is no longer needed.  This issue should still be regarded as a bug; it is undocumented behavior, non-intuitive, invisible to the user, non-optional, and can unnoticeably corrupt user data. You just have to google for the tons of issues that users have due to this 'feature'; most of them have no idea their files even have ending line-breaks, because it is intentionally hidden from them. It personally took me weeks to find out that I could not trust gedit to display all characters stored in the file, I was looking for bugs in my own and other software that didn't exist.  By the way, here's the workaround for gedit: https://stackoverflow.com/questions/3056740/gedit-adds-line-at-end-of-file",COMMENT
Xed corrupts files by placing a linebreak at the end of file,89da568b-6f31-40dc-abbd-91b7777794f4,781030,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"There is a reason for the trailing newline. It's literally the POSIX standard.  http://pubs.opengroup.org/onlinepubs/9699919799/basedefs/V1_chap03.html#tag_03_206  So it should come as no surprise that many parsers have problems when the trailing newline is missing. A line not ending in a newline is not considered a line at all!  It is also part of the ANSI C 1989 standard (section 2.1.1.2) and ISO C 1999 (section 5.1.1.2).   I wasn't suggesting using a hex editor to remove the newline. I was suggesting to use them on binary files, those being the only files where a trailing newline is undesirable.  The matter is not as simple as &quot;one freaking keystroke&quot;. You will tend to forget it, often leaving broken text files in your wake. The mcedit text editor for example has the option of warning the user when he saves a file without a trailing newline.   I am not opposed to making it a setting, but it should not be the default.",COMMENT
Xed corrupts files by placing a linebreak at the end of file,12c5cf90-1919-44e8-8b6f-e95289c30f99,6215449,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"Ok, that sounds fair, and probably explains why this behavior is expected by some tools.  Binary files definitely aren't the only files in which trailing line-breaks aren't needed, in our cross platform project we have thousands of plain text files without them (typically originating from Windows users), and editing by some Linux (Xed/gedit) users adds the new-line, causing confusion with version control.  I concur that it is easy to forget adding the new-line, so a warning would be useful. Making the feature optional IMO is best. I'm willing to live with current behavior as default as compromise, but I do think the new line should *always* be visible in the editor view, as a reminder to the user (perhaps even rendered with a visible glyph).",COMMENT
Xed corrupts files by placing a linebreak at the end of file,554859b5-0519-4ee6-b936-0e6209c84b1b,781030,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"&gt; but I do think the new line should always be visible in the editor view, as a reminder to the user (perhaps even rendered with a visible glyph)  That would in fact be incorrect behavior. The final newline is the terminator of the last line, not an actual line break. Granted, many tools get confused by this distinction, and the problem isn't new either. See this comment from 2005 for example:  https://slashdot.org/comments.pl?sid=165492&amp;cid=13808398",COMMENT
Xed corrupts files by placing a linebreak at the end of file,413f8a52-d3fc-4a23-8be1-4f297ae675b6,6215449,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"Then explain the choice of the CR+LF characters? LF means line-feed: on old typewriters to slide the paper up, literally displaying a new line. Carriage return meant sliding the carriage back, with the caret pointing at the start of that fresh new empty line; ready for you to begin typing. But I guess this begins to expose the inadequacy of the choices of the POSIX standard a bit now...  There's absolutely no distinction between the random line-break anywhere in the file and the last one forced on us. Therefor, the editor should show one empty line at the bottom of the text, same as the others, but which one cannot delete. I have used some editors on windows in the past that did this (I think MSVC5 or VB4/5), it felt 'wrong' as UI behavior (especially because the new-line *wasn't* written to file) but could actually be a reasonable, intuitive solution for this case.  Even better, if the forced line-break is displayed visibly (with this symbol: &crarr;), it is absolutely clear to the user whether the behavior is enabled, and why there's a trailing line-break added to the file. If it is disabled, the editor could display a warning in it's place.",COMMENT
Xed corrupts files by placing a linebreak at the end of file,4fba77ab-81bd-4485-8933-d195a6280ce5,781030,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,I can already hear the lament of users as they try to figure out why there's a symbol they can't delete :P,COMMENT
Xed corrupts files by placing a linebreak at the end of file,dd1441b9-17a7-4689-b575-8f0d05feb850,6215449,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"Meh. Just display a tooltip with explanation when you hover the mouse pointer over the &crarr; symbol. I would suggest a similar symbol, with a cross through it when the behavior is disabled, with a tooltip explaining how to enable/disable it via Preferences. The symbols could be rendered the same way whitespace characters are visualized in some editors (gray-ish typically, non-selectable of course).",COMMENT
Xed corrupts files by placing a linebreak at the end of file,20f0b056-49fc-41ea-876d-116c78da4a23,6215449,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,Just a heads-up: this major bug is still present in Xed 1.8.3.,COMMENT
Xed corrupts files by placing a linebreak at the end of file,45107dde-8911-4dac-8dfa-e34a2cbbfd55,38164609,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"xed 1.8.3 still does not show the last newline of a text file. I assume that POSIX does not require hiding a character from displaying, and hope that this is resolved soon. I got bitten writing a PHP script which had an extra newline not shown in xed, and my local default PHP configuration was tolerant, but on the productive server there was another configuration. This is obscure as hell, and I will use another editor until this bug is resolved. It would be best just save the file as is. People know the ENTER key and what it does.",COMMENT
Xed corrupts files by placing a linebreak at the end of file,194b8d60-4258-4383-8b8f-e72be6a31a64,6215449,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"+1 for more evidence  I've also ran into PHP issues several times; this bug can cause the well known &quot;headers already send&quot; PHP error because of this invisible whitespace character, e.g. in a 'config.php' file after the '?&gt;' tag. Even if you save it without making changes. I'm sure I'm not the only one who has taken down an entire website for hours due to simply saving a file in gedit/xed.",COMMENT
Xed corrupts files by placing a linebreak at the end of file,2d87870c-41fc-4256-92de-52b2eff9bf41,3955499,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"Geany shows correctly the end of file, not Pluma/xed : https://github.com/linuxmint/xed/issues/61#issuecomment-548496503",COMMENT
Xed corrupts files by placing a linebreak at the end of file,8b9e1383-6bed-4a91-8776-38925318bb8f,6551424,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"geany incorrectly shows a double end-of-line character, and if you try deleting the so-called empty line at the end, it still saves the file with its (correct) single newline terminator for the last line of text.  Then when you re-open the file in geany, it still has that mysterious &quot;final empty line&quot; which you're positive you just deleted.  This is unintuitive, broken behavior which violates the POSIX specification (and a few others) for what the actual definition of a file, or a line within a file, is. It goes contrary to how proper text editors work, and I'm having a hard time understanding what the rationale for imitating geany's lies might be. Can you please clarify what the actual use case is for this?",COMMENT
Xed corrupts files by placing a linebreak at the end of file,b0227d27-6cd3-4dff-b71c-3b9ee74c2e35,3955499,6215449,2017-12-03T22:51:52.000+01:00,2019-12-15T11:52:00.000+01:00,,,open,,23,"When you edit a document with a LF or with a CRLF at the end of each line : - In Geany and mcedit, the cursor is at the right place. In Pluma/xed, it is at the wrong place. See https://github.com/linuxmint/xed/issues/61#issuecomment-548496503 .  When you add a new line in the middle of a CRLF file with mcedit, CR is missing at the end of this line and mcedit registers the file like this : ![image](https://user-images.githubusercontent.com/3955499/69519100-7523ae00-0f59-11ea-8d2a-87d99c4da3a7.png) https://midnight-commander.org/ticket/1652  When you edit a document with a CR at the end of each line : - Only mcedit shows correctly the lines : ![image](https://user-images.githubusercontent.com/3955499/69518001-b4043480-0f56-11ea-890f-66f5063b69d2.png) - Pluma/xed incorrectly adds LF but doesn't register them. - Geany adds LF but doesn't register them.   So, none of these editors works in the same manner. They all have defaults. But I prefer Geany because this editor shows symbols of CR and LF characters at the end of the lines and it matches correctly with what is registered.  In Geany, the cursor is positioned where new typing will go. So, we know what we do. It's not the case with Pluma/xed. With mcedit, it's impossible to add CR.",COMMENT
