Name,UUID,Source,Target,Starttime,Endtime,Planned_Duration,Real_Duration,Status,Count_Subtasks,Count_Comments,Comment_Body,Edge_type
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) update,72e91927-bb20-4f4d-a7de-2da491c331f6,3822556,3822556,2017-08-11T23:18:36.000+02:00,2017-08-12T02:09:40.000+02:00,,,closed,,0,,CREATION
transparent-panel not working in  cinnamon 3.4,5e618d5e-8c05-4f8e-9306-86d5014886bb,14938120,14938120,2017-07-28T13:24:10.000+02:00,2017-09-18T23:10:00.000+02:00,,,closed,,3,,CREATION
Feature request: ability to format comments on the 'spices' website,d1f00f8f-2b32-49b7-b103-2896011011d9,10137,10137,2017-07-20T15:08:00.000+02:00,2017-07-24T10:17:23.000+02:00,,,closed,,1,,CREATION
transparent-panels@germanfr: Added tr.po,a559772e-e65f-4044-af7b-fd853fe92946,1300133,1300133,2017-07-20T10:06:38.000+02:00,2017-07-21T13:42:45.000+02:00,,,closed,,0,,CREATION
Cinnamon Maximus (Fork by Odyseus) (0dyseus@CinnamonMaximusFork) updated README,b2d4875d-a54e-480e-9207-0119464d0dd8,3822556,3822556,2017-07-18T19:33:14.000+02:00,2017-07-22T03:43:01.000+02:00,,,closed,,0,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) updated README,23049337-1887-42b3-bbb5-78a1acb66673,3822556,3822556,2017-07-18T19:33:12.000+02:00,2017-07-22T03:42:56.000+02:00,,,closed,,0,,CREATION
Multi Translator (0dyseus@MultiTranslatorExtension) updated README,0f7d8c33-990a-4394-ade9-f622be9efc78,3822556,3822556,2017-07-18T19:33:10.000+02:00,2017-07-22T03:42:51.000+02:00,,,closed,,0,,CREATION
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) updated README,c3c7c597-0fda-4447-a333-7a0df4185542,3822556,3822556,2017-07-18T19:33:09.000+02:00,2017-07-22T03:42:46.000+02:00,,,closed,,0,,CREATION
CODEOWNERS file implementation,72dcced1-0b41-49bb-9f48-93e8d693685c,3822556,3822556,2017-07-12T18:27:14.000+02:00,2017-08-09T18:59:58.000+02:00,,,closed,,0,,CREATION
Update transparent-panels@germanfr,562018f3-b58d-412d-a85b-98ed0909e8b1,10391266,10391266,2017-07-12T09:57:24.000+02:00,2017-07-12T10:06:28.000+02:00,,,closed,,0,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,625ff7e5-f9ba-4b6a-9528-d7d56ee702e4,3822556,3822556,2017-07-05T01:15:22.000+02:00,2017-07-05T02:33:15.000+02:00,,,closed,,0,,CREATION
Cinnamon Maximus (Fork by Odyseus) (0dyseus@CinnamonMaximusFork) update,9647e6f8-8b34-4feb-98f7-7a62d1fbe9a6,3822556,3822556,2017-07-05T01:15:21.000+02:00,2017-07-05T02:33:10.000+02:00,,,closed,,0,,CREATION
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) update,7118641b-3e66-4e21-ad17-84e0990f4c84,3822556,3822556,2017-07-05T01:15:19.000+02:00,2017-07-05T02:32:59.000+02:00,,,closed,,0,,CREATION
Multi Translator (0dyseus@MultiTranslatorExtension) update,49869f8b-beab-498f-8c03-37e170d0e435,3822556,3822556,2017-07-05T01:15:18.000+02:00,2017-07-07T09:06:27.000+02:00,,,closed,,0,,CREATION
DesktopCube@yare: Freeze with xbindkeys,fca7130b-9442-4029-94dc-ee8dd04e31d5,13958712,13958712,2017-06-30T12:38:41.000+02:00,2018-11-19T05:51:09.000+01:00,,,closed,,1,,CREATION
Invert Window Tool,ed8a31f0-e2b3-40b7-9a65-caa7b5b5b94a,9084941,9084941,2017-06-28T06:12:21.000+02:00,2017-06-29T09:04:47.000+02:00,,,closed,,8,,CREATION
cinnamon-maximus adds an inconvenient line to window borders,b2f023d2-990c-414c-9c30-2e8e11f0d8e7,6179632,6179632,2017-06-19T00:36:00.000+02:00,2017-07-01T02:50:42.000+02:00,,,closed,,10,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,acd8fe35-bf5c-463c-bd37-376ffcba4155,3822556,3822556,2017-06-13T04:07:53.000+02:00,2017-06-13T15:16:22.000+02:00,,,closed,,0,,CREATION
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) update,2aa5b31b-b9ce-4530-8306-a9bce55a5b8e,3822556,3822556,2017-06-13T04:07:49.000+02:00,2017-06-13T15:15:56.000+02:00,,,closed,,0,,CREATION
Multi Translator (0dyseus@MultiTranslatorExtension) update,8cac7392-33ed-4e77-84d5-12df32e82bcc,3822556,3822556,2017-06-13T04:07:47.000+02:00,2017-06-13T15:15:07.000+02:00,,,closed,,0,,CREATION
Cinnamon Maximus (Fork by Odyseus) (0dyseus@CinnamonMaximusFork) update,f14af06b-e274-4064-9071-25ff194f2439,3822556,3822556,2017-06-13T04:07:47.000+02:00,2017-06-13T15:14:49.000+02:00,,,closed,,0,,CREATION
"CinnamonTweaks Install: Failed to run ",8df10994-59a0-4061-911f-21793b6b60a7,4813414,4813414,2017-06-13T00:46:39.000+02:00,2017-06-13T14:45:28.000+02:00,,,closed,,5,,CREATION
Create da.po,bd1f8a63-b5fd-4240-af89-7f34c57e0b62,7993570,7993570,2017-06-12T20:14:56.000+02:00,2017-06-12T21:17:40.000+02:00,,,closed,,0,,CREATION
Create da.po,898c0874-4e82-4427-9ba8-70e6ba68aa8f,7993570,7993570,2017-06-12T20:04:36.000+02:00,2017-06-12T21:17:46.000+02:00,,,closed,,0,,CREATION
Create da.po,352c2832-ce85-4bb4-917a-c6752443f7aa,7993570,7993570,2017-06-12T20:00:37.000+02:00,2017-06-12T21:17:52.000+02:00,,,closed,,0,,CREATION
Create da.po,17033438-89a1-4b79-97f0-3472c84b330c,7993570,7993570,2017-06-12T19:48:34.000+02:00,2017-06-12T21:18:12.000+02:00,,,closed,,0,,CREATION
Create da.po,409a5aad-dc99-4652-86be-e0ca3d299311,7993570,7993570,2017-06-12T19:36:45.000+02:00,2017-06-12T21:18:25.000+02:00,,,closed,,0,,CREATION
Create da.po,4464c5de-12fe-4b98-a48d-4c45bc95ddd4,7993570,7993570,2017-06-12T15:50:08.000+02:00,2017-06-12T16:23:01.000+02:00,,,closed,,0,,CREATION
Create da.po,02a6ded9-4edc-4a4b-8f0a-8386286b22cd,7993570,7993570,2017-06-12T15:25:05.000+02:00,2017-06-12T16:22:29.000+02:00,,,closed,,0,,CREATION
Description of what this project does,3ac02fa8-b891-43d2-b67e-487c542169b2,6311940,6311940,2017-06-12T13:24:49.000+02:00,2017-09-27T17:36:52.000+02:00,,,closed,,1,,CREATION
Create da.po,cd0ab68e-454b-400f-8b5d-8810682e55a8,7993570,7993570,2017-06-11T19:36:34.000+02:00,2017-06-11T22:20:18.000+02:00,,,closed,,0,,CREATION
Create da.po,ff3c9aa0-e1ea-43a2-bde2-ddca7bf25005,7993570,7993570,2017-06-11T19:28:18.000+02:00,2017-06-11T22:20:06.000+02:00,,,closed,,0,,CREATION
Create da.po,ee5f8425-844d-4de5-8b4a-100ae8a30cbb,7993570,7993570,2017-06-11T19:17:56.000+02:00,2017-06-11T22:19:32.000+02:00,,,closed,,0,,CREATION
Create da.po,fa10752a-1e06-4d5e-a612-70d8ce4c7199,7993570,7993570,2017-06-10T18:05:52.000+02:00,2017-06-10T20:01:29.000+02:00,,,closed,,0,,CREATION
Create da.po,9fb75474-aaec-4c17-b91c-ccdf596f303d,7993570,7993570,2017-06-10T17:56:27.000+02:00,2017-06-10T20:01:05.000+02:00,,,closed,,0,,CREATION
Create da.po,bcafdb70-8046-487e-90be-9b5ef7078f4e,7993570,7993570,2017-06-10T17:46:55.000+02:00,2017-06-10T20:00:42.000+02:00,,,closed,,0,,CREATION
Create da.po,5e2b7a05-2011-4ffe-a8aa-349ecc57b4fc,7993570,7993570,2017-06-10T17:41:08.000+02:00,2017-06-10T20:00:21.000+02:00,,,closed,,0,,CREATION
panel-span@weston_schmidt.alumni.purdue.edu: delete donated/broken ex…,b6b8a51f-5ec1-45c7-81f2-7fed65523225,8415124,8415124,2017-06-09T17:20:08.000+02:00,2017-06-09T20:05:10.000+02:00,,,closed,,0,,CREATION
Create da.po,d4918634-d925-4d40-b931-339944f8a70a,7993570,7993570,2017-06-08T20:03:49.000+02:00,2017-06-10T20:00:12.000+02:00,,,closed,,0,,CREATION
Multi Translator (0dyseus@MultiTranslatorExtension) update,74ac5a46-3772-48d9-b117-9d454705fed8,3822556,3822556,2017-06-05T22:12:40.000+02:00,2017-06-06T00:10:24.000+02:00,,,closed,,0,,CREATION
Cinnamon Maximus (Fork by Odyseus) (0dyseus@CinnamonMaximusFork) update,b3e38156-80e0-4bdf-8ac5-46ba92f56f18,3822556,3822556,2017-06-05T22:12:38.000+02:00,2017-06-06T00:12:43.000+02:00,,,closed,,0,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,630232e5-8730-4719-966a-0be9983d43e3,3822556,3822556,2017-06-05T22:12:37.000+02:00,2017-06-06T00:13:44.000+02:00,,,closed,,0,,CREATION
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) update,4997eb01-d1da-4041-8cd0-900df67488f0,3822556,3822556,2017-06-05T22:12:35.000+02:00,2017-06-06T00:14:34.000+02:00,,,closed,,0,,CREATION
cinnamon-maximus@fmete: Make it compatible with cinnamon 3.4,5e4e93ad-f311-40c0-bc56-53452ce56b33,5273820,5273820,2017-06-03T23:28:02.000+02:00,2017-06-06T00:21:40.000+02:00,,,closed,,0,,CREATION
Add pt_BR.po,cf1b93fb-eefb-4219-bb83-c27b5b81cb21,8754997,8754997,2017-05-29T01:00:40.000+02:00,2017-06-06T00:18:23.000+02:00,,,closed,,1,,CREATION
workspace-grid@daemonl: Flag as compatible with Cinnamon 3.2,33b758dd-5f83-40d6-b63f-eb7cc078bfc1,1023825,1023825,2017-05-23T22:53:10.000+02:00,2017-05-24T09:56:15.000+02:00,,,closed,,0,,CREATION
4 applets: set author to none,28831c7d-9227-4506-8a2e-56aabeef8e05,8415124,8415124,2017-05-19T12:09:19.000+02:00,2017-05-19T12:10:52.000+02:00,,,closed,,0,,CREATION
smart-panel@mohammad-sn: Resize icons and make them square,3225484e-9800-4c52-ae6e-34f6463ab593,8415124,8415124,2017-05-16T17:59:17.000+02:00,2017-06-06T06:05:45.000+02:00,,,closed,,3,,CREATION
gnome2alttab@savagetiger.org: Resize icons and make them square,c33e085c-546e-45c3-8275-7c40c1625ea8,8415124,8415124,2017-05-16T17:55:56.000+02:00,2017-06-06T13:41:03.000+02:00,,,closed,,4,,CREATION
maximus-cinnamon@mathematical.coffee.gmail.com: extension removal,69c606be-8a42-49fc-948a-648e862b0b3f,8415124,8415124,2017-05-15T20:54:56.000+02:00,2017-05-17T13:02:48.000+02:00,,,closed,,0,,CREATION
Flipper (Flipper@connerdev) update,7f190229-1641-475a-828c-da2f437148b1,3822556,3822556,2017-05-12T18:55:00.000+02:00,2017-06-09T20:05:30.000+02:00,,,closed,,1,,CREATION
Desktop Cube (DesktopCube@yare) update,0f1cee56-3c9b-44d4-8643-d54f55bc3276,3822556,3822556,2017-05-11T14:03:22.000+02:00,2017-06-09T20:06:23.000+02:00,,,closed,,0,,CREATION
Use correct GitHub name of author in info.json,bbccb51b-42d8-42d9-a0b3-e4c0cde7d90b,8415124,8415124,2017-05-11T12:43:56.000+02:00,2017-05-11T13:01:26.000+02:00,,,closed,,0,,CREATION
Danish translation,2fd253da-b388-4f38-8ebc-4a291830ce50,7993570,7993570,2017-05-09T20:06:21.000+02:00,2017-05-10T00:07:38.000+02:00,,,closed,,0,,CREATION
Flipper Extension Breaking on Cinnamon 3.4,b273b8ce-e358-4b38-853f-415e8ab67d78,12385366,12385366,2017-05-09T16:11:46.000+02:00,2017-06-29T15:38:22.000+02:00,,,closed,,8,,CREATION
Cinnamon Maximus (Fork by Odyseus) (0dyseus@CinnamonMaximusFork) update,d7a96923-d23f-4ec6-b2ab-0c1367f479ab,3822556,3822556,2017-05-06T15:50:55.000+02:00,2017-05-06T16:30:41.000+02:00,,,closed,,0,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,d9af85ef-9fd4-4cfa-890b-3944d8d9673b,3822556,3822556,2017-05-06T15:49:12.000+02:00,2017-05-06T16:30:20.000+02:00,,,closed,,0,,CREATION
Multi Translator (0dyseus@MultiTranslatorExtension) update,b264ae96-f7dd-4f13-a1e9-871754b7d21e,3822556,3822556,2017-05-06T15:49:10.000+02:00,2017-05-06T16:29:53.000+02:00,,,closed,,0,,CREATION
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) update,00b47aa4-b47a-4810-b260-d579d08c8eec,3822556,3822556,2017-05-06T15:49:06.000+02:00,2017-05-06T16:29:18.000+02:00,,,closed,,0,,CREATION
DesktopCube@yare: Fix Cinnamon version support,24dfbbb4-a9a4-4d08-87e3-02988325ec9d,1978777,1978777,2017-04-30T21:22:44.000+02:00,2017-05-11T13:01:55.000+02:00,,,closed,,6,,CREATION
DesktopCube@yare: Add hr.po,3cd61009-4ac4-45e2-8f6e-2e97529d8926,1978777,1978777,2017-04-30T16:58:39.000+02:00,2017-04-30T19:58:57.000+02:00,,,closed,,0,,CREATION
ShadowParameters@mikhail-ekzi: Add hr.po,7a4f565c-9909-46d6-928c-9c04ac2cac7b,1978777,1978777,2017-04-30T16:30:50.000+02:00,2017-04-30T19:59:26.000+02:00,,,closed,,0,,CREATION
Add translation for gTile,7a494ce3-9fee-41ee-afca-db598271571c,14066437,14066437,2017-04-30T06:04:14.000+02:00,2017-04-30T19:59:47.000+02:00,,,closed,,0,,CREATION
Add translation for Win7 Alt-Tab,1f9d96a2-ab51-4ad3-8609-e200331ed92b,14066437,14066437,2017-04-29T20:25:34.000+02:00,2017-04-29T20:45:34.000+02:00,,,closed,,0,,CREATION
Add translation for Slider,7c597892-9631-4319-b782-c35f87ce814c,14066437,14066437,2017-04-29T20:25:31.000+02:00,2017-04-29T20:45:25.000+02:00,,,closed,,0,,CREATION
Add translation for Blur Overview,9cdc058e-7efe-42b5-82bb-be0223ab481a,14066437,14066437,2017-04-29T20:25:26.000+02:00,2017-04-29T20:45:15.000+02:00,,,closed,,0,,CREATION
Add translation for Maximus,ea74e47b-0958-45cf-afa7-252a593ffa7f,14066437,14066437,2017-04-29T20:25:23.000+02:00,2017-04-29T20:45:03.000+02:00,,,closed,,0,,CREATION
Add translation for Flipper,378f1451-ea14-4b3c-9c91-579d54cbc821,14066437,14066437,2017-04-29T20:25:21.000+02:00,2017-04-29T20:44:37.000+02:00,,,closed,,0,,CREATION
Add translation for Wobbly Windows,a3f11c8a-8cd8-49b8-aff8-93639254b46d,14066437,14066437,2017-04-29T20:25:20.000+02:00,2017-04-29T20:44:25.000+02:00,,,closed,,0,,CREATION
Add translation for Opacify Windows,8e12b032-1580-4580-8fa9-c1b5f110dd00,14066437,14066437,2017-04-29T18:34:05.000+02:00,2017-04-29T19:05:53.000+02:00,,,closed,,0,,CREATION
Add translation for Cinnamon Maximus,38218fb2-6d2e-4097-8238-b6389708fc4b,14066437,14066437,2017-04-29T17:56:33.000+02:00,2017-04-29T19:05:44.000+02:00,,,closed,,0,,CREATION
Add translation for Desktop Scroller,12950a00-fde7-4830-adf8-a7f94e1c8614,14066437,14066437,2017-04-29T17:56:28.000+02:00,2017-04-29T19:05:32.000+02:00,,,closed,,0,,CREATION
Add translation for Workspace grid,bca2a9a3-032f-4094-ae00-feb135d5c37a,14066437,14066437,2017-04-29T17:56:23.000+02:00,2017-04-29T19:05:16.000+02:00,,,closed,,1,,CREATION
Add translation for Smart Panel,40daeca8-6706-4e99-964c-f0d69a690626,14066437,14066437,2017-04-29T17:21:58.000+02:00,2017-04-29T17:23:46.000+02:00,,,closed,,0,,CREATION
Add translation for Workspace Scroller,f1fa70e6-d1af-48b5-ad77-672285718a3d,14066437,14066437,2017-04-29T16:45:33.000+02:00,2017-04-29T16:50:22.000+02:00,,,closed,,0,,CREATION
Add translation for Desktop Cube,23c738b1-3b86-4ac9-878f-4a77ef17f2e6,14066437,14066437,2017-04-29T16:12:00.000+02:00,2017-04-29T16:19:00.000+02:00,,,closed,,0,,CREATION
Update transparent-panels@germanfr,9285d62b-a412-46dc-a22f-063584c34bec,10391266,10391266,2017-04-26T19:55:23.000+02:00,2017-04-26T21:18:43.000+02:00,,,closed,,0,,CREATION
Add translation support for Custom Shadows,20a568ea-0cc9-4422-841a-3fd229508639,14066437,14066437,2017-04-26T16:21:26.000+02:00,2017-04-28T14:45:29.000+02:00,,,closed,,2,,CREATION
Add Chinese translation for Transparent panels,f0b56b3b-a5e1-4ba3-8271-a38fd543327c,14066437,14066437,2017-04-26T16:11:56.000+02:00,2017-04-27T03:09:19.000+02:00,,,closed,,2,,CREATION
Resize icons and sqare them,da40a154-da24-4553-acbe-55e23056b920,3267843,3267843,2017-04-23T14:24:41.000+02:00,2017-04-23T22:48:05.000+02:00,,,closed,,0,,CREATION
Cinnamon Maximus (Fork by Odyseus) (0dyseus@CinnamonMaximusFork) update,55f8e073-4ff5-4297-87b2-3a9186096e63,3822556,3822556,2017-04-17T17:18:51.000+02:00,2017-04-17T17:29:32.000+02:00,,,closed,,0,,CREATION
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) update,c2f2c197-6da0-403a-aad4-f493ba37c6c1,3822556,3822556,2017-04-17T17:17:10.000+02:00,2017-04-17T17:28:31.000+02:00,,,closed,,0,,CREATION
Multi Translator (0dyseus@MultiTranslatorExtension) update,a62bc173-d812-48bd-b639-d9789fcf690e,3822556,3822556,2017-04-17T17:17:07.000+02:00,2017-04-17T17:27:55.000+02:00,,,closed,,0,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,fe44e8e4-bfbe-41e7-951a-80e405bda297,3822556,3822556,2017-04-17T17:17:05.000+02:00,2017-04-17T17:26:29.000+02:00,,,closed,,0,,CREATION
Big wish...,186473dc-71bc-472e-b338-0bc22def884c,26446962,26446962,2017-04-14T05:22:28.000+02:00,2017-04-14T06:21:13.000+02:00,,,closed,,1,,CREATION
Windows docked to edge of screen remains transparent [opacify@anish.org],18689b9e-41f3-4c2d-89fe-0941333477fc,10137,10137,2017-04-11T16:08:43.000+02:00,2018-10-13T17:29:04.000+02:00,,,closed,,3,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,294ecf27-c649-4be5-8fe7-b6cae7111dae,3822556,3822556,2017-04-01T21:07:18.000+02:00,2017-04-03T00:29:46.000+02:00,,,closed,,0,,CREATION
Extensions updates,8576395d-e2da-49c7-bba5-75d1f263e8b6,3822556,3822556,2017-04-01T21:07:10.000+02:00,2017-04-03T00:31:19.000+02:00,,,closed,,0,,CREATION
"delete 3D App Switcher, morePanels, Dual Monitor Panels",f84a794e-feae-4e91-ad3a-c339236f8623,8415124,8415124,2017-03-24T16:17:36.000+01:00,2017-03-24T22:53:23.000+01:00,,,closed,,0,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,7f720bb3-c0b5-4f13-bab6-f15826db323d,3822556,3822556,2017-03-23T13:12:23.000+01:00,2017-03-24T14:08:15.000+01:00,,,closed,,0,,CREATION
Multi Translator (0dyseus@MultiTranslatorExtension) initial release,96c14c19-eafa-43bb-a12d-2f8c03b0b538,3822556,3822556,2017-03-18T09:21:34.000+01:00,2017-03-24T14:09:11.000+01:00,,,closed,,0,,CREATION
Extensions updates,0af9ebd3-76e3-4fe8-b490-9f575a6a63d5,3822556,3822556,2017-03-07T21:49:11.000+01:00,2017-03-08T01:09:19.000+01:00,,,closed,,0,,CREATION
Extensions updates,44fd8413-b65c-405e-9aca-9302c30b3103,3822556,3822556,2017-03-06T08:49:10.000+01:00,2017-03-06T13:22:42.000+01:00,,,closed,,0,,CREATION
ShadowParameters@mikhail-ekzi: Initial request,ee417e04-eb73-49b6-bf71-4f7b934ff7d6,8678154,8678154,2017-03-04T12:28:36.000+01:00,2017-03-04T13:17:25.000+01:00,,,closed,,4,,CREATION
AppSwitcher@entelechy hr.po,7a5a90d2-d11b-4e89-bde7-c1144de679f1,1978777,1978777,2017-03-03T18:35:44.000+01:00,2017-03-06T08:28:16.000+01:00,,,closed,,0,,CREATION
0dyseus@WindowDemandsAttentionBehavior hr.po,3a4832dc-858a-49ae-9e04-c779fe3428b0,1978777,1978777,2017-03-03T18:29:57.000+01:00,2017-03-06T08:24:55.000+01:00,,,closed,,0,,CREATION
0dyseus@CinnamonTweaks hr.po,fb40b24d-16f2-487d-853a-a55587f8cf2c,1978777,1978777,2017-03-03T18:19:56.000+01:00,2017-03-06T08:21:18.000+01:00,,,closed,,0,,CREATION
0dyseus@CinnamonMaximusFork hr.po,2fef50d4-90f7-4633-bf01-9cc37b7edc0b,1978777,1978777,2017-03-03T18:13:34.000+01:00,2017-03-06T08:17:33.000+01:00,,,closed,,0,,CREATION
ShadowParameters@mikhail-ekzi: Initial request,6c79fe9b-40e3-4630-8ee3-9c12dd1859da,8678154,8678154,2017-03-02T00:19:35.000+01:00,2017-03-04T12:20:09.000+01:00,,,closed,,4,,CREATION
"Croatian translation for 0dyseus@CinnamonMaximusFork, 0dyseus@Cinnamo…",f2e3e4aa-b6dd-4fd5-bb68-180798d3868d,1978777,1978777,2017-02-28T00:07:04.000+01:00,2017-03-03T18:38:08.000+01:00,,,closed,,11,,CREATION
Extensions updates,8f9f1c4e-fb9c-47d0-b8aa-74c923233297,3822556,3822556,2017-02-27T00:55:00.000+01:00,2017-02-27T01:15:59.000+01:00,,,closed,,0,,CREATION
Window demands attention behavior (0dyseus@WindowDemandsAttentionBehavior) update,41ade03c-8ff2-40eb-81d0-d72893dc00c2,3822556,3822556,2017-02-20T01:03:47.000+01:00,2017-02-20T01:41:58.000+01:00,,,closed,,0,,CREATION
Cinnamon Tweaks (0dyseus@CinnamonTweaks) update,0f89bbfb-c418-42c3-9970-7d1cf010314e,3822556,3822556,2017-02-20T01:03:42.000+01:00,2017-02-20T01:42:24.000+01:00,,,closed,,0,,CREATION
Cinnamon Maximus (Fork by Odyseus) (0dyseus@CinnamonMaximusFork) update,81cb6a91-92ff-4c09-8b58-5dc3799091cf,3822556,3822556,2017-02-20T01:03:38.000+01:00,2017-02-20T01:41:26.000+01:00,,,closed,,0,,CREATION
Update metadata.json,0829eb6f-c87e-4355-99aa-78c07723047a,10137,10137,2017-02-12T21:26:49.000+01:00,2017-02-15T02:47:46.000+01:00,,,closed,,2,,CREATION
Update metadata.json,913ee171-0f97-4cb4-b7d0-18447469f605,10137,10137,2017-02-12T21:21:28.000+01:00,2017-03-17T14:04:44.000+01:00,,,closed,,3,,CREATION
Win7AltTab@entelechy: Not compatible with Cinnamon 3.2.7,04aeb563-55e4-4922-9f61-c33a2d1e1de5,6096063,6096063,2017-02-04T18:10:33.000+01:00,2018-10-13T16:19:27.000+02:00,,,closed,,9,,CREATION
[Closed] It was my mistake,21cfdae8-0329-44f2-9a46-909d588e0efc,3130417,3130417,2017-02-03T11:48:53.000+01:00,2017-02-03T12:10:57.000+01:00,,,closed,,0,,CREATION
Update transparent-panels@germanfr,122cde2d-2364-42e9-bc7e-820e2d61b02c,10391266,10391266,2017-02-03T03:25:13.000+01:00,2017-02-07T13:24:17.000+01:00,,,closed,,0,,CREATION
Extensions updates,b177a485-f030-4661-94e1-37023a53bf7e,3822556,3822556,2017-01-31T22:14:24.000+01:00,2017-01-31T22:35:54.000+01:00,,,closed,,0,,CREATION
Extensions updates,177b0c69-e82d-4e40-beec-cad359b1aa2e,3822556,3822556,2017-01-27T16:27:38.000+01:00,2017-01-27T16:46:57.000+01:00,,,closed,,0,,CREATION
Extensions updates,a2166407-2e1f-49f2-8dda-3378cf7454f1,3822556,3822556,2017-01-24T13:08:44.000+01:00,2017-01-24T18:26:40.000+01:00,,,closed,,0,,CREATION
Some Extensions are already build-in into Cinnamon and therefore deprecated,b4a2d16d-7c8c-48fc-b866-a431817d0e53,6096063,6096063,2017-01-23T13:05:56.000+01:00,2017-05-08T10:15:49.000+02:00,,,closed,,5,,CREATION
Extensions updates,be9f4b36-a7cf-40a9-ad2f-d29afbda4c2b,3822556,3822556,2017-01-23T02:09:48.000+01:00,2017-01-24T11:19:06.000+01:00,,,closed,,0,,CREATION
Extensions updates,ebc1924f-75d3-4f2a-b24f-975d77fc2ec8,3822556,3822556,2017-01-21T06:14:55.000+01:00,2017-01-21T15:34:25.000+01:00,,,closed,,0,,CREATION
Watermark extension UUID: watermark@germanfr,0a218f4d-fd1e-4369-8ece-e880138c60a6,38849451,38849451,2019-11-25T12:42:42.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"watermark@germanfr After downloading the applet again and loading it is now working.  However, many lines in the .Xsession-errors file: Cjs-Message: 22:14:56.005: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 42 ms Cjs-Message: 22:14:56.019: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 14 ms Cjs-Message: 22:14:56.034: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 16 ms Cjs-Message: 22:14:56.047: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 12 ms Cjs-Message: 22:14:56.062: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 16 ms Cjs-Message: 22:14:56.076: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 14 ms Cjs-Message: 22:14:56.091: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 14 ms Cjs-Message: 22:14:56.104: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 14 ms Cjs-Message: 22:14:56.117: JS LOG: [LookingGlass/info] Loaded extension watermark@germanfr in 12 ms Cjs-Message: 22:14:56.118: JS LOG: [LookingGlass/info] ExtensionSystem started in 5214 ms Cinnamon warning: Log level 128: posix_spawn avoided (automatic reaping requested) (fd close requested)  Cinnamon warning: Log level 128: posix_spawn avoided (automatic reaping requested) (fd close requested)  ",COMMENT
Watermark extension UUID: watermark@germanfr,e9814784-5745-492b-a3e5-b8e0173ada8a,38849451,38849451,2019-11-25T12:42:42.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"watermark@germanfr Sorry, don't know how this was closed, issue above unchanged. Also if clicking the **-** the extension is not removed and still shows on the screen. If click to remove the extension, the computer freezes and needs Ctrl+F1 then Ctrl+Alt +Del to reboot.",COMMENT
gTile@shuairan - Upgraded from Mint 19.1 to 19.2 and gTile stopped working,c6e20b0f-c621-46b3-af6f-2ec4d0516e51,11470532,11470532,2019-08-02T23:07:11.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"I manually edited `~/.local/share/cinnamon/extensions/gTile@shuairan/metadata.json` and added `4.2` to it and relaunched Cinnamon. It then let me actually launch the extension. Then I was able to get to the settings, etc. as I normally would.  However, now there is a whole bunch of the `2x2` and `3x3` and `4x4` and `6x6` buttons showing in it... ![image](https://user-images.githubusercontent.com/11470532/62400326-0ea6fa00-b53c-11e9-911a-b3fd7abcb5a2.png)   ",COMMENT
gTile@shuairan - Upgraded from Mint 19.1 to 19.2 and gTile stopped working,53233e9e-25db-47a3-a8fa-a297c70cbde7,5958984,11470532,2019-08-02T23:07:11.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,2,I also heavily use gTile so would like this to work.  I tried to just +1 the original comment but it seems to be broken.,COMMENT
gTile@shuairan: Current version does not work on cinnamon 3.6.7,8ec1de32-7563-465a-a158-57dc44ae0354,386567,49053218,2019-03-29T06:12:48.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,Proposed fix worked on Debian Buster + cinnamon 3.8.8,COMMENT
