Betweenness centrality oscillation,Alter Nudges,Closeness centrality,Messages sent,Reach forward 1,avg sentiment,Betweenness centrality,Alter ART [h],Degree centrality,most common words (influence),avg complexity,total influence,Messages received,Messages total,Contribution index,Ego ART [h],avg emotionality,average influence per message,Contribution index oscillation,Ego Nudges,messages sent (influence),most influential words,Community,Uuid,Name,Starttime,Endtime
1,,0.009251427363078876,8,3,0.4542459026288818,18.26197374873845,,5.0,,6.458755638234588,0.0,10,18,-0.1111111111111111,97.36611111111111,0.33561957006976006,0.0,0,2.0,2,,135,1281218,axos88,1970-01-01T01:00:00.000+01:00,2018-07-30T09:32:01.000+02:00
2,,0.009226875692015676,9,1,0.41337702382654207,455.1294733044732,,6.0,,6.457118959097827,0.0,23,32,-0.4375,,0.24689595893948768,0.0,1,,1,,40,25362119,Sven71,1970-01-01T01:00:00.000+01:00,2018-11-17T21:42:22.000+01:00
6,,0.009258606094808126,43,7,0.525866865581788,1114.932367841918,,10.0,,5.696667868172567,0.0,48,91,-0.054945054945054944,,0.2836326772469249,0.0,9,,13,,39,1444960,Centurix,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,229,31970041,papioara,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.00913981302553925,3,1,0.3796101984709985,0.0,,2.0,,6.196689027439568,0.0,1,4,0.5,,0.2504841337737094,0.0,0,,2,,50,21124057,vovs03,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009180729212205998,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,284,2286768,nathanalderson,1970-01-01T01:00:00.000+01:00,2018-05-05T20:03:10.000+02:00
0,,0.009191176470588236,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,12,30233243,meysam81,1970-01-01T01:00:00.000+01:00,2019-01-28T14:19:32.000+01:00
0,,0.009197133997862761,2,1,0.6566401596809105,0.0,,1.0,,7.798515848808298,0.0,0,2,1.0,,0.3163655255635269,0.0,0,,2,,5,33132141,Corto-landese,1970-01-01T01:00:00.000+01:00,2017-08-18T16:33:48.000+02:00
0,,0.00916614288707312,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,355,12883802,swingnjazz,1970-01-01T01:00:00.000+01:00,2018-02-26T12:00:24.000+01:00
0,,0.009229957805907173,1,1,0.7364390001468017,0.0,,1.0,,4.860250850402055,0.0,0,1,1.0,,0.43078560378203634,0.0,0,,1,,0,7883554,douze12,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009224443897810733,3,0,0.5,0.0,,2.0,,0.0,,5,8,-0.25,,0.5,,0,,,,213,500945,enep,1970-01-01T01:00:00.000+01:00,2017-12-05T21:53:11.000+01:00
0,,0.009248330896471542,7,4,0.508785433194083,1663.0,,4.0,applet; ,5.220017057859091,0.025836252246539997,0,7,1.0,,0.27591493945069795,0.0036908931780771427,0,,7,applet; ,7,1705783,hernejj,1970-01-01T01:00:00.000+01:00,2018-10-14T02:30:57.000+02:00
0,,0.009133293900699349,5,0,0.36022529046602636,418.0,,3.0,,5.577768219727807,,7,12,-0.16666666666666666,,0.34983183476468005,,0,,,,31,3623986,mubat,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009224443897810733,3,0,0.5,0.0,,2.0,,0.0,,5,8,-0.25,,0.5,,0,,,,353,6396538,AdmiralAnimE,1970-01-01T01:00:00.000+01:00,2017-07-25T16:44:16.000+02:00
0,,0.009230120079466938,2,2,0.1298073537132894,0.0,,2.0,,6.02051244873311,0.0,0,2,1.0,,0.32864921111085366,0.0,0,,1,,10,808934,mazz,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,139390,Lerc,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,1168843,jfarthing84,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
1,,0.009230282358732727,3,2,0.13914253367852267,83.1440040351805,,3.0,,5.871540977313396,0.0,1,4,0.5,,0.26532411371342196,0.0,1,,2,,107,7093655,pixunil,1970-01-01T01:00:00.000+01:00,2018-10-04T04:25:43.000+02:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,234,6625325,kenit,1970-01-01T01:00:00.000+01:00,2018-03-14T21:04:39.000+01:00
0,,0.009181371434567426,5,0,0.5144389173312581,835.0,,4.0,,5.863447083660468,,10,15,-0.3333333333333333,,0.22101864272340688,,0,,,,7,8899675,VivienPelletier,1970-01-01T01:00:00.000+01:00,2018-10-14T02:30:57.000+02:00
0,,0.009163583048244084,5,0,0.5,0.0,,2.0,,0.0,,7,12,-0.16666666666666666,,0.5,,0,,,,257,3130417,andreabellitto,1970-01-01T01:00:00.000+01:00,2017-05-18T22:08:27.000+02:00
0,,0.009224605977544674,4,1,0.3520696676389088,0.0,,2.0,,5.818104355063787,0.0,3,7,0.14285714285714285,,0.3063451765486041,0.0,0,,2,,356,12385366,mainmachine,1970-01-01T01:00:00.000+01:00,2018-07-29T21:27:16.000+02:00
0,,0.009247027741083224,13,0,0.4086896826810316,0.0,,3.0,,6.471937919489866,,27,40,-0.35,,0.2392609639956615,,0,,,,251,4602495,dhdurgee,1970-01-01T01:00:00.000+01:00,2017-11-11T02:45:48.000+01:00
0,,0.0019011406844106464,2,0,0.5,0.0,,1.0,,6.512725881785328,,2,4,0.0,,0.27956566642871905,,0,,,,83,183195,ahmadnassri,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009224443897810733,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,333,39744105,pathaknitesh,1970-01-01T01:00:00.000+01:00,2018-06-18T08:39:13.000+02:00
0,,0.009157509157509158,1,1,0.2612205754092166,0.0,,1.0,,5.800471588690437,0.0,0,1,1.0,,0.1875047551673359,0.0,0,,1,,1,5013891,rianneogi,1970-01-01T01:00:00.000+01:00,2018-04-29T07:55:06.000+02:00
0,,0.009199551412350179,2,0,0.5,9.89206349206349,,3.0,,0.0,,4,6,-0.3333333333333333,,0.5,,0,,,,237,16065962,ThePfaffanater,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009224768062974417,2,0,0.5965390932087042,418.0,,3.0,,8.828090164159141,,4,6,-0.3333333333333333,,0.33242621794818067,,0,,,,330,192908,tulsidas,1970-01-01T01:00:00.000+01:00,2018-04-20T23:17:24.000+02:00
0,,0.009167103195390257,2,1,0.6177578990967989,0.0,,1.0,,6.346503649469732,0.0,0,2,1.0,,0.27328756064074355,0.0,0,,2,,13,1017537,backuitist,1970-01-01T01:00:00.000+01:00,2017-03-07T13:38:22.000+01:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,9031009,HenryNugraha,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009224443897810733,3,0,0.23843205502079792,0.0,,2.0,,5.965470839357848,,5,8,-0.25,,0.24856362071723265,,0,,,,154,14923636,BenjaminNavarro,1970-01-01T01:00:00.000+01:00,2017-10-31T18:12:56.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,62,6196086,benjaminaigner,1970-01-01T01:00:00.000+01:00,2019-08-04T18:18:58.000+02:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,19686858,sylfurd,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.0019011406844106464,4,0,0.5,0.0,,1.0,,0.0,,4,8,0.0,,0.5,,0,,,,140,9937631,mrkara,1970-01-01T01:00:00.000+01:00,2018-11-03T16:51:11.000+01:00
0,,0.009229957805907173,1,1,0.5724201818483431,0.0,,1.0,tooltip; prevents; displays; github; ,7.010293841249207,0.41405124055732134,0,1,1.0,,0.3192078518783784,0.41405124055732134,0,,1,notification; github; author; applet; ,0,588648,mikerofone,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,155,611746,Nowaker,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,335,1134802,illumilore,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009201970097979071,5,0,0.27158569977155594,0.0,,3.0,,6.346882022038936,,8,13,-0.23076923076923078,,0.2522433704520363,,0,,,,259,482377,focusaurus,1970-01-01T01:00:00.000+01:00,2018-10-09T04:02:32.000+02:00
0,,0.009247516381314732,25,1,0.44616994867933696,57.166666666666664,,3.0,,6.404014596016996,0.0,39,64,-0.21875,,0.24674513765092987,0.0,1,,1,,217,26368647,tcmger,1970-01-01T01:00:00.000+01:00,2017-04-06T10:42:15.000+02:00
1,,0.009247842170160296,6,4,0.49488772594334024,0.6,,4.0,,5.7897691507302405,0.0,0,6,1.0,,0.25687189492856766,0.0,0,,3,,0,110869,jamesmorgan,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009231093840662528,13,1,0.3525646698226751,0.0,,3.0,,5.470279869335352,0.0,22,35,-0.2571428571428571,93.22361111111111,0.26280318855332985,0.0,0,6.0,1,,310,11562014,khatamnejad,1970-01-01T01:00:00.000+01:00,2018-05-31T19:28:44.000+02:00
0,,0.009200518734008623,5,0,0.6340868926510157,0.0,,2.0,,8.431216523750402,,6,11,-0.09090909090909091,,0.1747741753139052,,0,,,,207,14040420,znav,1970-01-01T01:00:00.000+01:00,2017-04-25T22:48:42.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,293,9007314,guzzard,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009224443897810733,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,97,875994,PrimaMateria,1970-01-01T01:00:00.000+01:00,2017-10-07T21:17:47.000+02:00
5,,0.009230931532862117,30,12,0.44082833696170165,982.0804100532744,,12.0,applets; themes; cinnamon; controls; ,5.881916742979049,0.19140965722015285,0,30,1.0,,0.23443897221287618,0.006380321907338429,0,,30,cinnamon; applets; desklets; ,34,2231759,JosephMcc,1970-01-01T01:00:00.000+01:00,2017-05-22T22:06:24.000+02:00
0,,0.009229957805907173,1,1,0.145427079008271,0.0,,1.0,applet; concept; proof; anything; ,5.159197219769796,0.016139757841129317,0,1,1.0,,0.28416284151681165,0.016139757841129317,0,,1,applet; ,0,997391,glebihan,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009203583261749908,2,0,0.7168993934871288,0.0,,3.0,,5.732813187994791,,4,6,-0.3333333333333333,,0.4905068660894014,,0,,,,250,50839734,szlldm,1970-01-01T01:00:00.000+01:00,2019-06-26T17:25:44.000+02:00
0,,0.009174311926605505,9,2,0.3889680583548003,0.0,,2.0,,5.992592212338932,0.0,0,9,1.0,,0.227233362866172,0.0,0,,8,,3,78924,MaxMotovilov,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,75,884699,sandikata,1970-01-01T01:00:00.000+01:00,2017-02-08T14:12:58.000+01:00
0,,0.009230606934383571,4,3,0.5027852316374113,417.99999999999994,,3.0,,5.218998183667154,0.0,0,4,1.0,,0.33278907827447496,0.0,0,,3,,16,96218,simonwiles,1970-01-01T01:00:00.000+01:00,2019-04-29T22:32:07.000+02:00
0,,0.009229957805907173,2,1,0.40441176470588236,0.0,,1.0,,9.03975407140065,,0,2,1.0,,0.2693929173693086,,0,,,,0,26176545,dewman12,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009200196270853778,1,0,0.5,0.0,,3.0,,0.0,,6,7,-0.7142857142857143,,0.5,,0,,,,17,4201214,tcuje,1970-01-01T01:00:00.000+01:00,2019-09-01T12:12:56.000+02:00
0,,0.00921020315076664,8,2,0.5892465984825559,85.19401066091469,,3.0,,5.899598257777788,0.0,6,14,0.14285714285714285,,0.2691933120391572,0.0,1,,4,,264,6375934,Sadi58,1970-01-01T01:00:00.000+01:00,2019-11-09T17:08:45.000+01:00
0,,0.009195362034539531,2,0,0.875875173385793,0.0,,2.0,,9.1292686765428,,4,6,-0.3333333333333333,,0.28727905989573793,,0,,,,344,46192213,gregorij93,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,3,0,0.5,0.0,,1.0,,0.0,,3,6,0.0,,0.5,,0,,,,319,2880436,kauffy,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,5.42327813746342,0.0,0,1,1.0,,0.17112587121140613,0.0,0,,1,,0,1077776,abgoyal,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
1,,0.009257626520895786,36,0,0.49306539899621876,995.686518003073,,12.0,,5.5960424828914785,,79,115,-0.3739130434782609,,0.28271609153332633,,0,,,,21,9968138,Mintulix,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009141882008776206,1,1,0.5222566547247609,0.0,,1.0,,6.898898473800298,0.0,0,1,1.0,,0.2090447689229889,0.0,0,,1,,9,9655818,JanaFlauschata,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009226227088202732,4,1,0.4038155904107181,0.0,,2.0,,5.417330878047409,0.0,2,6,0.3333333333333333,,0.2591012425099189,0.0,0,,3,,2,10353176,Phil995511,1970-01-01T01:00:00.000+01:00,2019-01-24T01:45:48.000+01:00
0,,0.0019011406844106464,2,0,0.5,0.0,,1.0,,0.0,,2,4,0.0,,0.5,,0,,,,188,21138526,satory-ra,1970-01-01T01:00:00.000+01:00,2017-04-19T21:52:05.000+02:00
0,,0.009229957805907173,2,1,0.6739331096958712,0.0,,1.0,github; thread; email; escreveu; ,6.336050419337857,0.5059932156530627,0,2,1.0,,0.20786629704154408,0.25299660782653133,0,,2,github; ,0,2672191,armandobs14,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
1,,0.009247842170160296,7,1,0.6972666457286351,19.22315904769465,,4.0,,5.972017734895538,0.0,13,20,-0.3,,0.33325207698539094,0.0,1,,1,,63,1683446,perette,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.00917415160940831,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,346,50814666,monkeyboy537,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009233691541938548,1,0,0.5,0.0,,3.0,,0.0,,3,4,-0.5,,0.5,,0,,,,253,20098065,Etamuk,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009190854661951612,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,74,34685369,AymericDeschard,1970-01-01T01:00:00.000+01:00,2018-11-09T00:13:46.000+01:00
0,,0.0019047619047619048,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,27,12579100,ThunderCatBH,1970-01-01T01:00:00.000+01:00,2019-08-12T20:40:37.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,125,1774476,Azureit,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.00923141847338714,42,0,0.4479122385316774,7.328572583247506,,4.0,,6.690142766696581,,49,91,-0.07692307692307693,,0.264823752149761,,0,,,,136,1300133,kelebek333,1970-01-01T01:00:00.000+01:00,2019-04-18T17:31:50.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,147,6446848,tsjnachos117,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.00920568122041031,3,0,0.38216557075012036,0.0,,3.0,,6.026977480654555,,5,8,-0.25,,0.2783090004748623,,0,,,,161,51794409,foobar-beer,1970-01-01T01:00:00.000+01:00,2019-07-28T18:00:45.000+02:00
0,,0.009195362034539531,2,0,0.5153433799285068,0.0,,2.0,,6.750761404315742,,4,6,-0.3333333333333333,,0.23100765266115994,,0,,,,358,18474538,yuritoledo,1970-01-01T01:00:00.000+01:00,2018-07-21T18:41:20.000+02:00
0,,0.009200518734008623,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,128,26772830,steph771,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009224443897810733,1,1,0.36851335092240645,0.0,,1.0,,3.9257163869570757,,0,1,1.0,,0.11068097878523622,,0,,,,1,44669079,GugiMistrz,1970-01-01T01:00:00.000+01:00,2018-11-17T17:51:01.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,81,1157702,rennerDa,1970-01-01T01:00:00.000+01:00,2018-04-27T22:11:00.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,167,1052720,t-oster,1970-01-01T01:00:00.000+01:00,2019-09-05T08:04:26.000+02:00
0,,0.009224443897810733,2,0,0.5,0.0,,2.0,,0.0,,6,8,-0.5,,0.5,,0,,,,1,11910225,mmiat,1970-01-01T01:00:00.000+01:00,2018-08-04T10:27:02.000+02:00
0,,0.0019047619047619048,1,1,0.4811798362106361,0.0,,1.0,,6.4789800113925144,0.0,0,1,1.0,,0.2515895795601078,0.0,0,,1,,30,19820515,maustrap,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009247027741083224,2,0,0.5,0.0,,3.0,,0.0,,4,6,-0.3333333333333333,,0.5,,0,,,,160,1723378,TriMoon,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,288,2673077,hadi-susanto,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009247027741083224,2,0,0.3769489260615379,0.0,,3.0,,5.995495370857693,,6,8,-0.5,,0.21641764789838813,,0,,,,312,19350130,pinealan,1970-01-01T01:00:00.000+01:00,2017-10-03T22:33:17.000+02:00
0,,0.009247027741083224,3,0,0.41203777227265936,0.0,,3.0,,5.759010326353959,,6,9,-0.3333333333333333,,0.2635071197642639,,0,,,,170,30760897,qoaa,1970-01-01T01:00:00.000+01:00,2017-10-20T16:55:30.000+02:00
11,,0.009260892573646146,62,33,0.5283733006609898,3352.4423392680374,,34.0,proxy; users; information; issues; ,6.036340312453566,0.26485290405705436,7,69,0.7971014492753623,,0.28962267810781817,0.005885620090156763,8,,45,proxy; works; thanks; ,8,705804,mockturtl,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009234503623443326,6,0,0.3706807617472502,0.85,,5.0,,5.403380917672287,,14,20,-0.4,,0.3421753934303894,,0,,,,197,2931506,tgaertner,1970-01-01T01:00:00.000+01:00,2018-04-04T09:10:30.000+02:00
0,,0.009206326938589415,2,0,0.13656497523507463,418.00000000000006,,5.0,,6.429268378913322,,11,13,-0.6923076923076923,,0.26694200519114203,,0,,,,3,13331470,Normmron,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009158787202121349,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,177,442938,ebirbe,1970-01-01T01:00:00.000+01:00,2018-05-13T10:33:39.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,70,34480260,enguerran-popup,1970-01-01T01:00:00.000+01:00,2018-10-08T21:44:26.000+02:00
0,,0.0019011406844106464,10,0,0.511288420925078,0.0,,1.0,,8.871482731463022,,10,20,0.0,,0.3048321616796154,,0,,,,69,5963756,Pjotr123,1970-01-01T01:00:00.000+01:00,2019-07-24T22:30:27.000+02:00
0,,0.00916326316891821,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,104,30796382,jakesmolka,1970-01-01T01:00:00.000+01:00,2019-04-29T22:32:07.000+02:00
0,,0.009167263266339555,1,1,0.265748763453305,0.0,,1.0,,5.2100463285295,0.0,0,1,1.0,,0.18775869154995356,0.0,0,,1,,2,3608446,joaoherberto,1970-01-01T01:00:00.000+01:00,2019-01-24T01:45:48.000+01:00
0,,0.009141882008776206,1,1,0.04720060200245791,0.0,,1.0,,7.081155015795365,0.0,0,1,1.0,,0.3777190177424411,0.0,0,,1,,9,26580830,fireraiserDE,1970-01-01T01:00:00.000+01:00,2019-10-17T21:06:11.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,148,29509646,mission10138,1970-01-01T01:00:00.000+01:00,2018-01-28T02:39:14.000+01:00
3,,0.009250775303073019,12,3,0.5286654234551942,5.283333333333333,,4.0,behaviour; approved; discussion; point; ,5.870676609454636,0.012490569907269038,8,20,0.2,,0.2847313565264622,0.0020817616512115063,2,,6,point; ,24,9682167,Marvel4U,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009224443897810733,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,95,42915421,ctfolmar,1970-01-01T01:00:00.000+01:00,2018-09-02T20:11:29.000+02:00
0,,0.0019047619047619048,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,41,1036233,couraudt,1970-01-01T01:00:00.000+01:00,2019-11-18T19:27:27.000+01:00
0,,0.009252731758900247,4,0,0.1802690506880312,55.9822670026917,,6.0,,5.360354609849467,,14,18,-0.5555555555555556,,0.2585437759421092,,0,,,,198,13403672,DiWa51,1970-01-01T01:00:00.000+01:00,2017-02-06T18:29:31.000+01:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,17480795,schorschii,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,300,26460239,PLanB2008,1970-01-01T01:00:00.000+01:00,2018-09-21T19:56:19.000+02:00
12,,0.009258932665514443,66,0,0.5497149795755228,1256.6378653427676,,15.0,,5.587808245420694,,117,183,-0.2786885245901639,,0.2826295287067884,,0,,,,12,4856462,sphh,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,94,153034,nalim,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009224768062974417,3,0,0.18368224361844063,418.0,,3.0,,5.278397979107109,,5,8,-0.25,,0.27082987842328776,,0,,,,53,15783413,carlosribeiro1987,1970-01-01T01:00:00.000+01:00,2017-12-21T23:45:26.000+01:00
0,,0.009159586161173823,1,1,0.44845236075265127,0.0,,1.0,,7.058463529289257,0.0,0,1,1.0,,0.22452526016087201,0.0,0,,1,,40,10704017,cloudscream,1970-01-01T01:00:00.000+01:00,2017-02-04T10:22:42.000+01:00
0,,0.009130593575540445,1,1,0.7258287725228495,0.0,,1.0,,6.204085349400305,0.0,0,1,1.0,,0.33840781320597624,0.0,0,,1,,47,47414122,SonephetR2,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
17,1.0,0.00929269328802039,667,124,0.41608307732817795,34601.84405151808,28.266666666666666,125.0,metadata; directory; burner; applet; ,6.079490561383231,0.2738310326330091,407,1074,0.24208566108007448,23.797222222222224,0.2516644709093705,8.101509841213287E-4,18,1.0,338,applet; cinnamon; folder; ,1,6859057,jaszhix,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009224443897810733,8,0,0.4972011795557303,0.0,,2.0,,7.069577895062184,,15,23,-0.30434782608695654,,0.264377666968577,,0,,,,316,6951977,trourance,1970-01-01T01:00:00.000+01:00,2018-12-20T17:27:39.000+01:00
0,,0.009227362204724409,2,0,0.5,0.0,,3.0,,0.0,,4,6,-0.3333333333333333,,0.5,,0,,,,279,8121216,andrewjong,1970-01-01T01:00:00.000+01:00,2017-06-10T19:54:08.000+02:00
0,,0.009224443897810733,2,0,0.5,0.0,,2.0,,0.0,,5,7,-0.42857142857142855,,0.5,,0,,,,1,717662,frankzen,1970-01-01T01:00:00.000+01:00,2018-04-29T07:47:03.000+02:00
0,,0.009229957805907173,1,1,0.7805924260272468,0.0,,1.0,,6.041488720412543,0.0,0,1,1.0,,0.22942730672463768,0.0,0,,1,,0,1032782,tassos,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009195362034539531,2,0,0.6916850965222338,0.0,,2.0,,5.661115492708727,,3,5,-0.2,,0.29232520582917965,,0,,,,299,7064913,a-bentofreire,1970-01-01T01:00:00.000+01:00,2019-08-02T09:34:42.000+02:00
0,,0.009230282358732727,3,0,0.9710051390126416,0.0,,3.0,,7.054685402851172,,9,12,-0.5,,0.3246192827226408,,0,,,,0,22977307,BBric,1970-01-01T01:00:00.000+01:00,2017-08-29T15:52:23.000+02:00
0,,0.009230606934383571,9,2,0.5746306142736359,160.73132014184642,,3.0,,5.788207872479475,0.0,11,20,-0.1,,0.22853752752093665,0.0,4,,2,,322,1301770,leplastic,1970-01-01T01:00:00.000+01:00,2019-10-29T13:38:03.000+01:00
0,,0.0019011406844106464,2,0,0.5716525813431736,0.0,,1.0,,6.0679849182101915,,2,4,0.0,,0.1845265020993275,,0,,,,329,6796518,onurabi,1970-01-01T01:00:00.000+01:00,2017-11-24T21:37:46.000+01:00
0,,0.009229957805907173,1,1,0.39496076682372677,0.0,,1.0,,5.9393623774862885,,0,1,1.0,,0.29804497037275895,,0,,,,0,775654,codex-corp,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009224443897810733,3,0,0.5,0.0,,2.0,,0.0,,4,7,-0.14285714285714285,,0.5,,0,,,,216,43220550,mi2ek,1970-01-01T01:00:00.000+01:00,2018-09-26T01:45:15.000+02:00
0,,0.009200518734008623,5,0,0.21280147600034272,0.0,,2.0,,5.767584721877735,,10,15,-0.3333333333333333,,0.2171584329127023,,0,,,,116,2794520,jonathanwin,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.00918281676345064,1,1,0.7865165072834003,0.0,,1.0,,5.9223194004341195,0.0,0,1,1.0,,0.18949472187633032,0.0,0,,1,,22,7883483,brianfeaster,1970-01-01T01:00:00.000+01:00,2018-07-30T09:33:49.000+02:00
